"Vorwahl";"Ortsnetz";"10_oder_11";"Losgr";"Sum_RNB";"Stand"
"06220";"Wilhelmsfeld";1011;3;177;"07.10.2008"
"06221";"Heidelberg";11;4;1819;"07.10.2008"
"06222";"Wiesloch";11;4;1834;"07.10.2008"
"06223";"NeckargemÅnd";11;4;1436;"07.10.2008"
"06224";"Sandhausen Baden";1011;4;230;"07.10.2008"
"06226";"Meckesheim";1011;4;233;"07.10.2008"
"06227";"Walldorf Baden";11;4;1707;"07.10.2008"
"06228";"Schînau Odenw";1011;4;246;"07.10.2008"
"06229";"Neckarsteinach";1011;10;360;"07.10.2008"
"06231";"Hochdorf-Assenheim";1011;3;200;"07.10.2008"
"06232";"Speyer";11;4;2219;"07.10.2008"
"06233";"Frankenthal Pfalz";11;4;2475;"07.10.2008"
"06234";"Mutterstadt";1011;4;238;"07.10.2008"
"06235";"Schifferstadt";11;4;1677;"07.10.2008"
"06236";"Neuhofen Pfalz";1011;4;283;"07.10.2008"
"06237";"Maxdorf";11;4;1556;"07.10.2008"
"06238";"Dirmstein";1011;4;263;"07.10.2008"
"06239";"Bobenheim-Roxheim";1011;4;214;"07.10.2008"
"06241";"Worms";11;4;1733;"07.10.2008"
"06242";"Osthofen";11;4;1257;"07.10.2008"
"06243";"Monsheim";1011;4;216;"07.10.2008"
"06244";"Westhofen Rheinhess";1011;4;235;"07.10.2008"
"06245";"Biblis";11;4;1445;"07.10.2008"
"06246";"Eich Rheinhess";1011;3;193;"07.10.2008"
"06247";"Worms-Pfeddersheim";1011;3;180;"07.10.2008"
"06249";"Guntersblum";1011;4;255;"07.10.2008"
"06251";"Bensheim";11;4;1148;"07.10.2008"
"06252";"Heppenheim Bergstra·e";1011;4;203;"07.10.2008"
"06253";"FÅrth Odenw";1011;3;193;"07.10.2008"
"06254";"Lautertal Odenwald";1011;3;195;"07.10.2008"
"06255";"Lindenfels";1011;10;377;"07.10.2008"
"06256";"Lampertheim-HÅttenfeld";1011;10;395;"07.10.2008"
"06257";"Seeheim-Jugenheim";11;4;996;"07.10.2008"
"06258";"Gernsheim";1011;4;260;"07.10.2008"
"06261";"Mosbach Baden";11;4;1170;"07.10.2008"
"06262";"Aglasterhausen";1011;4;216;"07.10.2008"
"06263";"Neckargerach";1011;4;250;"07.10.2008"
"06264";"Neudenau";1011;3;200;"07.10.2008"
"06265";"Billigheim Baden";1011;4;213;"07.10.2008"
"06266";"Hassmersheim";1011;4;241;"07.10.2008"
"06267";"Fahrenbach Baden";1011;3;172;"07.10.2008"
"06268";"HÅffenhardt";1011;4;253;"07.10.2008"
"06269";"Gundelsheim WÅrtt";1011;4;213;"07.10.2008"
"06271";"Eberbach Baden";11;4;1220;"07.10.2008"
"06272";"Hirschhorn Neckar";1011;4;341;"07.10.2008"
"06274";"Waldbrunn Odenw";1011;4;223;"07.10.2008"
"06275";"Rothenberg Odenw";1011;4;306;"07.10.2008"
"06276";"Hesseneck";1011;10;512;"07.10.2008"
"06281";"Buchen Odenwald";1011;4;266;"07.10.2008"
"06282";"WalldÅrn";1011;4;268;"07.10.2008"
"06283";"Hardheim Odenw";1011;4;262;"07.10.2008"
"06284";"Mudau";1011;4;236;"07.10.2008"
"06285";"WalldÅrn-Altheim";1011;10;415;"07.10.2008"
"06286";"WalldÅrn-Rippberg";1011;3;166;"07.10.2008"
"06287";"Limbach Baden";1011;4;211;"07.10.2008"
"06291";"Adelsheim";1011;10;366;"07.10.2008"
"06292";"Seckach";1011;4;205;"07.10.2008"
"06293";"Schefflenz";1011;4;206;"07.10.2008"
"06294";"Krautheim Jagst";1011;3;198;"07.10.2008"
"06295";"RosenbergBaden";1011;4;285;"07.10.2008"
"06296";"Ahorn Baden";1011;4;266;"07.10.2008"
"06297";"Ravenstein Baden";1011;3;199;"07.10.2008"
"06298";"MîckmÅhl";1011;4;278;"07.10.2008"
"06301";"Otterbach Pfalz";11;4;1589;"07.10.2008"
"06302";"Winnweiler";1011;4;243;"07.10.2008"
"06303";"Enkenbach-Alsenborn";1011;3;187;"07.10.2008"
"06304";"Wolfstein Pfalz";1011;4;346;"07.10.2008"
"06305";"Hochspeyer";1011;10;377;"07.10.2008"
"06306";"Trippstadt";1011;4;299;"07.10.2008"
"06307";"Schopp";1011;4;319;"07.10.2008"
"06308";"OlsbrÅcken";1011;10;404;"07.10.2008"
"0631";"Kaiserslautern";1011;10;2122;"07.10.2008"
"06321";"Neustadt an der Weinstra·e";11;4;1167;"07.10.2008"
"06322";"Bad DÅrkheim";11;4;1410;"07.10.2008"
"06323";"Edenkoben";1011;3;152;"07.10.2008"
"06324";"Hassloch";11;4;1174;"07.10.2008"
"06325";"Lambrecht Pfalz";1011;4;333;"07.10.2008"
"06326";"Deidesheim";1011;4;202;"07.10.2008"
"06327";"Neustadt-Lachen";1011;4;241;"07.10.2008"
"06328";"Elmstein";1011;4;289;"07.10.2008"
"06329";"Weidenthal Pfalz";1011;4;288;"07.10.2008"
"06331";"Pirmasens";1011;4;256;"07.10.2008"
"06332";"ZweibrÅcken";1011;4;339;"07.10.2008"
"06333";"Waldfischbach-Burgalben";1011;3;198;"07.10.2008"
"06334";"Thaleischweiler-Frîschen";1011;4;273;"07.10.2008"
"06335";"Trulben";1011;4;287;"07.10.2008"
"06336";"Dellfeld";1011;4;270;"07.10.2008"
"06337";"Grossbundenbach";1011;4;222;"07.10.2008"
"06338";"Hornbach Pfalz";1011;4;300;"07.10.2008"
"06339";"Grosssteinhausen";1011;4;303;"07.10.2008"
"06340";"Wîrth-Schaidt";1011;3;198;"07.10.2008"
"06341";"Landau in der Pfalz";1011;4;277;"07.10.2008"
"06342";"Schweigen-Rechtenbach";1011;10;547;"07.10.2008"
"06343";"Bad Bergzabern";1011;3;168;"07.10.2008"
"06344";"Schwegenheim";11;4;1435;"07.10.2008"
"06345";"Albersweiler";1011;4;312;"07.10.2008"
"06346";"Annweiler am Trifels";1011;4;201;"07.10.2008"
"06347";"Hochstadt Pfalz";1011;4;221;"07.10.2008"
"06348";"Offenbach an der Queich";1011;4;243;"07.10.2008"
"06349";"Billigheim-Ingenheim";1011;4;287;"07.10.2008"
"06351";"Eisenberg Pfalz";1011;4;251;"07.10.2008"
"06352";"Kirchheimbolanden";1011;3;194;"07.10.2008"
"06353";"Freinsheim";1011;4;209;"07.10.2008"
"06355";"Albisheim Pfrimm";1011;3;174;"07.10.2008"
"06356";"Carlsberg Pfalz";1011;4;214;"07.10.2008"
"06357";"StandenbÅhl";1011;4;268;"07.10.2008"
"06358";"Kriegsfeld";1011;4;263;"07.10.2008"
"06359";"GrÅnstadt";11;4;1670;"07.10.2008"
"06361";"Rockenhausen";1011;4;239;"07.10.2008"
"06362";"Alsenz";1011;4;226;"07.10.2008"
"06363";"Niederkirchen";1011;10;392;"07.10.2008"
"06364";"Nu·bach Pfalz";1011;4;316;"07.10.2008"
"06371";"Landstuhl";1011;4;234;"07.10.2008"
"06372";"BruchmÅhlbach-Miesau";11;4;1246;"07.10.2008"
"06373";"Schînenberg-KÅbelberg";1011;4;221;"07.10.2008"
"06374";"Weilerbach";1011;4;215;"07.10.2008"
"06375";"Wallhalben";1011;10;351;"07.10.2008"
"06381";"Kusel";11;4;1246;"07.10.2008"
"06382";"Lauterecken";1011;10;359;"07.10.2008"
"06383";"Glan-MÅnchweiler";1011;4;277;"07.10.2008"
"06384";"Konken";1011;4;270;"07.10.2008"
"06385";"Reichenbach-Steegen";1011;4;341;"07.10.2008"
"06386";"Altenkirchen Pfalz";1011;4;276;"07.10.2008"
"06387";"Sankt Julian";1011;4;318;"07.10.2008"
"06391";"Dahn";1011;4;290;"07.10.2008"
"06392";"Hauenstein Pfalz";1011;10;406;"07.10.2008"
"06393";"Fischbach bei Dahn";1011;10;386;"07.10.2008"
"06394";"Bundenthal";1011;4;314;"07.10.2008"
"06395";"MÅnchweiler an der Rodalb";1011;10;395;"07.10.2008"
"06396";"Hinterweidenthal";1011;10;379;"07.10.2008"
"06397";"Leimen Pfalz";1011;10;481;"07.10.2008"
"06398";"Vorderweidenthal";1011;10;461;"07.10.2008"
"06400";"MÅcke";1011;10;400;"07.10.2008"
"06401";"GrÅnberg Hess";1011;3;184;"07.10.2008"
"06402";"Hungen";1011;4;244;"07.10.2008"
"06403";"Linden Hess";11;4;925;"07.10.2008"
"06404";"Lich Hess";11;4;1696;"07.10.2008"
"06405";"Laubach Hess";1011;10;355;"07.10.2008"
"06406";"Lollar";11;4;1465;"07.10.2008"
"06407";"Rabenau Hess";1011;10;394;"07.10.2008"
"06408";"Buseck";11;4;1889;"07.10.2008"
"06409";"Biebertal";1011;10;383;"07.10.2008"
"0641";"Giessen";1011;30;2738;"07.10.2008"
"06420";"Lahntal";1011;4;262;"07.10.2008"
"06421";"Marburg";11;4;1278;"07.10.2008"
"06422";"Kirchhain";11;4;1454;"07.10.2008"
"06423";"Wetter Hessen";1011;4;233;"07.10.2008"
"06424";"Ebsdorfergrund";1011;4;298;"07.10.2008"
"06425";"Rauschenberg Hess";1011;4;310;"07.10.2008"
"06426";"Fronhausen";1011;4;217;"07.10.2008"
"06427";"Cîlbe-Schînstadt";1011;10;406;"07.10.2008"
"06428";"Stadtallendorf";11;4;1434;"07.10.2008"
"06429";"Schweinsberg Hess";1011;4;282;"07.10.2008"
"06430";"HahnstÑtten";1011;10;477;"07.10.2008"
"06431";"Limburg a d Lahn";11;4;1249;"07.10.2008"
"06432";"Diez";11;4;1063;"07.10.2008"
"06433";"Hadamar";1011;4;233;"07.10.2008"
"06434";"Bad Camberg";11;4;1327;"07.10.2008"
"06435";"Wallmerod";1011;4;260;"07.10.2008"
"06436";"Dornburg Hess";11;4;1558;"07.10.2008"
"06438";"HÅnfelden";1011;4;230;"07.10.2008"
"06439";"Holzappel";1011;4;243;"07.10.2008"
"06440";"Kîlschhausen";1011;4;333;"07.10.2008"
"06441";"Wetzlar";11;4;1321;"07.10.2008"
"06442";"Braunfels";1011;3;193;"07.10.2008"
"06443";"Ehringshausen Dill";1011;4;318;"07.10.2008"
"06444";"Bischoffen";1011;4;307;"07.10.2008"
"06445";"Schîffengrund";1011;4;244;"07.10.2008"
"06446";"Hohenahr";1011;4;314;"07.10.2008"
"06447";"Langgîns-Niederkleen";1011;4;346;"07.10.2008"
"06449";"Ehringshausen-Katzenfurt";1011;4;291;"07.10.2008"
"06451";"Frankenberg Eder";11;4;1688;"07.10.2008"
"06452";"Battenberg Eder";1011;4;300;"07.10.2008"
"06453";"GemÅnden Wohra";1011;4;335;"07.10.2008"
"06454";"Lichtenfels-Sachsenberg";1011;4;267;"07.10.2008"
"06455";"Frankenau Hess";1011;4;202;"07.10.2008"
"06456";"Haina Kloster";1011;4;250;"07.10.2008"
"06457";"Burgwald Eder";1011;3;171;"07.10.2008"
"06458";"Rosenthal Hess";1011;10;507;"07.10.2008"
"06461";"Biedenkopf";11;4;1759;"07.10.2008"
"06462";"Gladenbach";1011;3;173;"07.10.2008"
"06464";"Angelburg";1011;4;223;"07.10.2008"
"06465";"Breidenbach b Biedenkopf";1011;10;423;"07.10.2008"
"06466";"Dautphetal-Friedensdorf";1011;4;336;"07.10.2008"
"06467";"Hatzfeld Eder";1011;4;322;"07.10.2008"
"06468";"Dautphetal-Mornshausen";1011;10;364;"07.10.2008"
"06471";"Weilburg";1011;4;225;"07.10.2008"
"06472";"WeilmÅnster";1011;4;331;"07.10.2008"
"06473";"Leun";1011;10;478;"07.10.2008"
"06474";"Villmar-Aumenau";1011;4;258;"07.10.2008"
"06475";"WeilmÅnster-Wolfenhausen";1011;4;350;"07.10.2008"
"06476";"Mengerskirchen";1011;4;339;"07.10.2008"
"06477";"Greifenstein-Nenderoth";1011;10;368;"07.10.2008"
"06478";"Greifenstein-Ulm";1011;10;430;"07.10.2008"
"06479";"Waldbrunn Westerwald";1011;4;203;"07.10.2008"
"06482";"Runkel";1011;3;174;"07.10.2008"
"06483";"Selters Taunus";1011;10;354;"07.10.2008"
"06484";"Beselich";1011;10;380;"07.10.2008"
"06485";"Nentershausen Westerw";1011;3;153;"07.10.2008"
"06486";"Katzenelnbogen";1011;10;489;"07.10.2008"
"06500";"Waldrach";1011;3;160;"07.10.2008"
"06501";"Konz";11;4;1466;"07.10.2008"
"06502";"Schweich";11;4;675;"07.10.2008"
"06503";"Hermeskeil";11;4;1407;"07.10.2008"
"06504";"Thalfang";1011;4;202;"07.10.2008"
"06505";"Kordel";1011;4;260;"07.10.2008"
"06506";"Welschbillig";1011;4;241;"07.10.2008"
"06507";"Neumagen-Dhron";1011;4;330;"07.10.2008"
"06508";"Hetzerath Mosel";1011;3;175;"07.10.2008"
"06509";"BÅdlich";1011;10;554;"07.10.2008"
"0651";"Trier";1011;10;1914;"07.10.2008"
"06522";"Mettendorf";1011;3;197;"07.10.2008"
"06523";"Holsthum";1011;4;220;"07.10.2008"
"06524";"Rodershausen";1011;10;681;"07.10.2008"
"06525";"Irrel";1011;4;279;"07.10.2008"
"06526";"Bollendorf";1011;10;502;"07.10.2008"
"06527";"Oberweis";1011;4;225;"07.10.2008"
"06531";"Bernkastel-Kues";11;4;1237;"07.10.2008"
"06532";"Zeltingen-Rachtig";1011;10;410;"07.10.2008"
"06533";"Morbach HunsrÅck";1011;4;331;"07.10.2008"
"06534";"MÅlheim Mosel";1011;4;211;"07.10.2008"
"06535";"Osann-Monzel";1011;3;191;"07.10.2008"
"06536";"Kleinich";1011;10;501;"07.10.2008"
"06541";"Traben-Trarbach";1011;3;186;"07.10.2008"
"06542";"Bullay";1011;10;473;"07.10.2008"
"06543";"BÅchenbeuren";1011;4;203;"07.10.2008"
"06544";"Rhaunen";11;4;999;"07.10.2008"
"06545";"Blankenrath";1011;4;228;"07.10.2008"
"06550";"Irrhausen";1011;4;241;"07.10.2008"
"06551";"PrÅm";1011;4;214;"07.10.2008"
"06552";"Olzheim";1011;10;722;"07.10.2008"
"06553";"Schînecken";1011;10;558;"07.10.2008"
"06554";"Waxweiler";1011;4;213;"07.10.2008"
"06555";"Bleialf";1011;4;239;"07.10.2008"
"06556";"Pronsfeld";1011;4;293;"07.10.2008"
"06557";"Hallschlag";1011;4;245;"07.10.2008"
"06558";"BÅdesheim Eifel";1011;10;360;"07.10.2008"
"06559";"Leidenborn";1011;4;265;"07.10.2008"
"06561";"Bitburg";11;4;905;"07.10.2008"
"06562";"Speicher";1011;10;409;"07.10.2008"
"06563";"Kyllburg";1011;10;558;"07.10.2008"
"06564";"Neuerburg Eifel";1011;10;661;"07.10.2008"
"06565";"Dudeldorf";1011;10;486;"07.10.2008"
"06566";"Kîrperich";1011;4;261;"07.10.2008"
"06567";"Oberkail";1011;4;330;"07.10.2008"
"06568";"Wolsfeld";1011;10;355;"07.10.2008"
"06569";"Bickendorf";1011;4;212;"07.10.2008"
"06571";"Wittlich";11;4;552;"07.10.2008"
"06572";"Manderscheid Eifel";1011;4;335;"07.10.2008"
"06573";"Gillenfeld";11;4;1289;"07.10.2008"
"06574";"Hasborn";1011;10;362;"07.10.2008"
"06575";"Landscheid";1011;10;495;"07.10.2008"
"06578";"Salmtal";1011;3;173;"07.10.2008"
"06580";"Zemmer";1011;4;224;"07.10.2008"
"06581";"Saarburg";1011;3;178;"07.10.2008"
"06582";"Freudenburg";1011;4;237;"07.10.2008"
"06583";"Palzem";11;4;1438;"07.10.2008"
"06584";"Wellen Mosel";1011;4;251;"07.10.2008"
"06585";"Ralingen";1011;4;297;"07.10.2008"
"06586";"Beuren Hochwald";1011;10;358;"07.10.2008"
"06587";"Zerf";1011;4;220;"07.10.2008"
"06588";"Pluwig";1011;3;171;"07.10.2008"
"06589";"Kell am See";1011;3;199;"07.10.2008"
"06591";"Gerolstein";1011;4;250;"07.10.2008"
"06592";"Daun";1011;4;214;"07.10.2008"
"06593";"Hillesheim Eifel";11;4;928;"07.10.2008"
"06594";"Birresborn";1011;3;182;"07.10.2008"
"06595";"Dockweiler";1011;3;196;"07.10.2008"
"06596";"ödersdorf";1011;4;281;"07.10.2008"
"06597";"JÅnkerath";1011;10;358;"07.10.2008"
"06599";"Weidenbach b Gerolstein";1011;4;319;"07.10.2008"
"0661";"Fulda";1011;10;1869;"07.10.2008"
"06620";"Philippsthal Werra";1011;4;316;"07.10.2008"
"06621";"Bad Hersfeld";11;4;2235;"07.10.2008"
"06622";"Bebra";1011;3;186;"07.10.2008"
"06623";"Rotenburg a d Fulda";11;4;1609;"07.10.2008"
"06624";"Heringen Werra";1011;4;216;"07.10.2008"
"06625";"Niederaula";1011;3;188;"07.10.2008"
"06626";"Wildeck-Obersuhl";1011;4;296;"07.10.2008"
"06627";"Nentershausen Hess";1011;4;212;"07.10.2008"
"06628";"Oberaula";1011;3;190;"07.10.2008"
"06629";"Schenklengsfeld";1011;4;246;"07.10.2008"
"06630";"Schwalmtal-Storndorf";1011;10;406;"07.10.2008"
"06631";"Alsfeld";1011;3;184;"07.10.2008"
"06633";"Homberg Ohm";1011;4;238;"07.10.2008"
"06634";"GemÅnden Felda";1011;3;187;"07.10.2008"
"06635";"Kirtorf";1011;3;189;"07.10.2008"
"06636";"Romrod";1011;4;232;"07.10.2008"
"06637";"Feldatal";1011;4;304;"07.10.2008"
"06638";"Schwalmtal-Renzendorf";1011;4;224;"07.10.2008"
"06639";"Ottrau";1011;4;216;"07.10.2008"
"06641";"Lauterbach Hessen";11;4;1518;"07.10.2008"
"06642";"Schlitz";1011;4;270;"07.10.2008"
"06643";"Herbstein";1011;3;158;"07.10.2008"
"06644";"Grebenhain";1011;3;184;"07.10.2008"
"06645";"Ulrichstein";1011;4;212;"07.10.2008"
"06646";"Grebenau";1011;4;242;"07.10.2008"
"06647";"Herbstein-Stockhausen";1011;10;518;"07.10.2008"
"06648";"Bad Salzschlirf";1011;4;293;"07.10.2008"
"06650";"Hosenfeld";11;4;1389;"07.10.2008"
"06651";"Rasdorf";1011;10;472;"07.10.2008"
"06652";"HÅnfeld";11;4;934;"07.10.2008"
"06653";"Burghaun";1011;10;401;"07.10.2008"
"06654";"Gersfeld Rhîn";1011;4;201;"07.10.2008"
"06655";"Neuhof Kr Fulda";1011;4;207;"07.10.2008"
"06656";"Ebersburg";1011;3;191;"07.10.2008"
"06657";"Hofbieber";1011;3;177;"07.10.2008"
"06658";"Poppenhausen Wasserkuppe";1011;4;222;"07.10.2008"
"06659";"Eichenzell";1011;4;327;"07.10.2008"
"06660";"Steinau-Marjoss";1011;10;554;"07.10.2008"
"06661";"SchlÅchtern";11;4;1680;"07.10.2008"
"06663";"Steinau an der Stra·e";1011;4;212;"07.10.2008"
"06664";"Sinntal-Sterbfritz";1011;4;257;"07.10.2008"
"06665";"Sinntal-Altengronau";1011;4;343;"07.10.2008"
"06666";"Freiensteinau";1011;4;308;"07.10.2008"
"06667";"Steinau-Ulmbach";1011;4;304;"07.10.2008"
"06668";"Birstein-Lichenroth";1011;10;659;"07.10.2008"
"06669";"Neuhof-Hauswurz";1011;4;248;"07.10.2008"
"06670";"Ludwigsau Hess";1011;10;412;"07.10.2008"
"06672";"Eiterfeld";1011;3;171;"07.10.2008"
"06673";"Haunetal";1011;4;230;"07.10.2008"
"06674";"Friedewald Hess";1011;4;214;"07.10.2008"
"06675";"Breitenbach a Herzberg";1011;10;453;"07.10.2008"
"06676";"Hohenroda Hess";1011;4;279;"07.10.2008"
"06677";"Neuenstein Hess";1011;3;200;"07.10.2008"
"06678";"Wildeck-Hînebach";1011;4;304;"07.10.2008"
"06681";"Hilders";1011;4;209;"07.10.2008"
"06682";"Tann Rhîn";1011;3;187;"07.10.2008"
"06683";"Ehrenberg Rhîn";1011;10;372;"07.10.2008"
"06684";"Hofbieber-Schwarzbach";1011;4;245;"07.10.2008"
"06691";"Schwalmstadt";1011;4;233;"07.10.2008"
"06692";"Neustadt Hessen";1011;4;327;"07.10.2008"
"06693";"Neuental";1011;4;210;"07.10.2008"
"06694";"Neukirchen KnÅll";1011;4;273;"07.10.2008"
"06695";"Jesberg";1011;4;278;"07.10.2008"
"06696";"Gilserberg";1011;4;243;"07.10.2008"
"06697";"Willingshausen";1011;10;351;"07.10.2008"
"06698";"Schrecksbach";1011;3;196;"07.10.2008"
"06701";"Sprendlingen Rheinhess";11;4;1475;"07.10.2008"
"06703";"Wîllstein Rheinhess";1011;4;211;"07.10.2008"
"06704";"Langenlonsheim";1011;4;330;"07.10.2008"
"06706";"Wallhausen Nahe";1011;4;252;"07.10.2008"
"06707";"Windesheim";1011;4;228;"07.10.2008"
"06708";"Bad MÅnster am Stein-Ebernburg";1011;10;442;"07.10.2008"
"06709";"FÅrfeld Kr Bad Kreuznach";1011;4;282;"07.10.2008"
"0671";"Bad Kreuznach";1011;30;3527;"07.10.2008"
"06721";"Bingen am Rhein";1011;10;371;"07.10.2008"
"06722";"RÅdesheim am Rhein";11;4;1289;"07.10.2008"
"06723";"Oestrich-Winkel";1011;3;172;"07.10.2008"
"06724";"Stromberg HunsrÅck";11;4;1518;"07.10.2008"
"06725";"Gau-Algesheim";1011;4;267;"07.10.2008"
"06726";"Lorch Rheingau";1011;4;321;"07.10.2008"
"06727";"Gensingen";1011;4;261;"07.10.2008"
"06728";"Ober-Hilbersheim";1011;10;394;"07.10.2008"
"06731";"Alzey";11;4;1053;"07.10.2008"
"06732";"Wîrrstadt";11;4;1148;"07.10.2008"
"06733";"Gau-Odernheim";11;4;1386;"07.10.2008"
"06734";"Flonheim";1011;4;207;"07.10.2008"
"06735";"Eppelsheim";1011;4;237;"07.10.2008"
"06736";"Bechenheim";1011;4;292;"07.10.2008"
"06737";"Kîngernheim";1011;4;212;"07.10.2008"
"06741";"St Goar";1011;4;343;"07.10.2008"
"06742";"Boppard";1011;3;190;"07.10.2008"
"06743";"Bacharach";1011;10;536;"07.10.2008"
"06744";"Oberwesel";1011;4;231;"07.10.2008"
"06745";"Gondershausen";1011;4;229;"07.10.2008"
"06746";"Pfalzfeld";1011;3;200;"07.10.2008"
"06747";"Emmelshausen";1011;4;240;"07.10.2008"
"06751";"Bad Sobernheim";11;4;1580;"07.10.2008"
"06752";"Kirn Nahe";1011;3;182;"07.10.2008"
"06753";"Meisenheim";1011;10;399;"07.10.2008"
"06754";"Martinstein";1011;4;201;"07.10.2008"
"06755";"Odernheim am Glan";1011;4;253;"07.10.2008"
"06756";"Winterbach Soonwald";1011;4;310;"07.10.2008"
"06757";"Becherbach bei Kirn";1011;4;202;"07.10.2008"
"06758";"Waldbîckelheim";1011;4;232;"07.10.2008"
"06761";"Simmern HunsrÅck";11;4;1177;"07.10.2008"
"06762";"Kastellaun";1011;4;214;"07.10.2008"
"06763";"Kirchberg HunsrÅck";1011;4;319;"07.10.2008"
"06764";"Rheinbîllen";1011;4;226;"07.10.2008"
"06765";"GemÅnden HunsrÅck";1011;4;328;"07.10.2008"
"06766";"Kisselbach";1011;4;261;"07.10.2008"
"06771";"St Goarshausen";1011;10;352;"07.10.2008"
"06772";"NastÑtten";1011;3;188;"07.10.2008"
"06773";"Kamp-Bornhofen";1011;4;344;"07.10.2008"
"06774";"Kaub";1011;4;262;"07.10.2008"
"06775";"StrÅth Taunus";1011;3;200;"07.10.2008"
"06776";"Dachsenhausen";1011;4;248;"07.10.2008"
"06781";"Idar-Oberstein";1011;10;398;"07.10.2008"
"06782";"Birkenfeld Nahe";11;4;1038;"07.10.2008"
"06783";"Baumholder";11;4;733;"07.10.2008"
"06784";"Weierbach";1011;4;303;"07.10.2008"
"06785";"Herrstein";1011;3;195;"07.10.2008"
"06786";"Kempfeld";1011;10;621;"07.10.2008"
"06787";"Niederbrombach";1011;3;164;"07.10.2008"
"06788";"Sien";1011;4;254;"07.10.2008"
"06789";"Heimbach Nahe";1011;4;243;"07.10.2008"
"06802";"Vîlklingen-Lauterbach";1011;4;330;"07.10.2008"
"06803";"Mandelbachtal-Ommersheim";1011;3;163;"07.10.2008"
"06804";"Mandelbachtal";1011;10;375;"07.10.2008"
"06805";"Kleinblittersdorf";1011;3;154;"07.10.2008"
"06806";"Heusweiler";11;4;981;"07.10.2008"
"06809";"Grossrosseln";1011;4;218;"07.10.2008"
"0681";"SaarbrÅcken";1011;30;3129;"07.10.2008"
"06821";"Neunkirchen Saar";11;4;1170;"07.10.2008"
"06824";"Ottweiler";11;4;1164;"07.10.2008"
"06825";"Illingen Saar";11;4;720;"07.10.2008"
"06826";"Bexbach";11;4;600;"07.10.2008"
"06827";"Eppelborn";1011;2;149;"07.10.2008"
"06831";"Saarlouis";11;4;413;"07.10.2008"
"06832";"Beckingen-Reimsbach";1011;3;155;"07.10.2008"
"06833";"Rehlingen-Siersburg";1011;3;183;"07.10.2008"
"06834";"Bous";11;4;1586;"07.10.2008"
"06835";"Beckingen";11;4;1404;"07.10.2008"
"06836";"öberherrn";1011;4;276;"07.10.2008"
"06837";"Wallerfangen";1011;3;184;"07.10.2008"
"06838";"Saarwellingen";11;4;1575;"07.10.2008"
"06841";"Homburg Saar";11;4;653;"07.10.2008"
"06842";"Blieskastel";11;4;1434;"07.10.2008"
"06843";"Gersheim";1011;4;208;"07.10.2008"
"06844";"Blieskastel-Altheim";1011;4;292;"07.10.2008"
"06848";"Homburg-Einîd";1011;4;276;"07.10.2008"
"06849";"Kirkel";1011;4;212;"07.10.2008"
"06851";"St Wendel";11;4;824;"07.10.2008"
"06852";"Nohfelden";1011;4;209;"07.10.2008"
"06853";"Marpingen";11;4;1115;"07.10.2008"
"06854";"Oberthal Saar";11;4;1227;"07.10.2008"
"06855";"Freisen";11;4;1087;"07.10.2008"
"06856";"St Wendel-Niederkirchen";1011;3;192;"07.10.2008"
"06857";"Namborn";1011;3;168;"07.10.2008"
"06858";"Ottweiler-FÅrth";1011;2;149;"07.10.2008"
"06861";"Merzig";11;4;1139;"07.10.2008"
"06864";"Mettlach";1011;4;273;"07.10.2008"
"06865";"Mettlach-Orscholz";1011;3;188;"07.10.2008"
"06866";"Perl-Nennig";1011;10;377;"07.10.2008"
"06867";"Perl";1011;10;354;"07.10.2008"
"06868";"Mettlach-TÅnsdorf";1011;4;238;"07.10.2008"
"06869";"Merzig-Silwingen";1011;4;312;"07.10.2008"
"06871";"Wadern";11;4;1208;"07.10.2008"
"06872";"Losheim am See";11;4;977;"07.10.2008"
"06873";"Nonnweiler";1011;3;182;"07.10.2008"
"06874";"Wadern-Nunkirchen";1011;3;165;"07.10.2008"
"06875";"Nonnweiler-Primstal";1011;4;206;"07.10.2008"
"06876";"Weiskirchen Saar";1011;4;223;"07.10.2008"
"06881";"Lebach";11;4;1344;"07.10.2008"
"06887";"Schmelz Saar";11;4;1470;"07.10.2008"
"06888";"Lebach-Steinbach";11;4;1466;"07.10.2008"
"06893";"SaarbrÅcken-Ensheim";1011;4;221;"07.10.2008"
"06894";"St Ingbert";11;4;1034;"07.10.2008"
"06897";"Sulzbach Saar";11;4;1440;"07.10.2008"
"06898";"Vîlklingen";11;4;2163;"07.10.2008"
"069";"Frankfurt am Main";1011;50;30374;"07.10.2008"
"07021";"Kirchheim unter Teck";11;4;1891;"07.10.2008"
"07022";"NÅrtingen";1011;4;219;"07.10.2008"
"07023";"Weilheim an der Teck";1011;3;171;"07.10.2008"
"07024";"Wendlingen am Neckar";1011;4;277;"07.10.2008"
"07025";"Neuffen";1011;3;173;"07.10.2008"
"07026";"Lenningen";1011;4;342;"07.10.2008"
"07031";"Bîblingen";11;4;3299;"07.10.2008"
"07032";"Herrenberg";1011;4;230;"07.10.2008"
"07033";"Weil Der Stadt";1011;4;205;"07.10.2008"
"07034";"Ehningen";1011;4;237;"07.10.2008"
"07041";"MÅhlacker";11;4;1186;"07.10.2008"
"07042";"Vaihingen an der Enz";11;4;1394;"07.10.2008"
