Ortsnetzkennzahl;Ortsnetzname;StelligkeitNZE;StelligkeitNZZ;Losgroesse;KennzeichenHRNBbeantragbar;LetzteAenderungStelligkeit;LetzteAenderungLosgroesse
5446;Rehden;11;11;10000;False;30.04.2010;30.04.2010
5447;Lembruch;11;11;10000;False;29.04.2010;29.04.2010
5448;Barver;11;11;10000;False;30.04.2010;30.04.2010
5451;Ibbenbüren;11;11;10000;False;15.01.2007;01.01.1998
5452;Mettingen Westf;11;11;10000;False;30.04.2010;30.04.2010
5453;Recke;11;11;10000;False;29.04.2010;29.04.2010
5454;Hörstel-Riesenbeck;11;11;10000;False;30.04.2010;30.04.2010
5455;Tecklenburg-Brochterbeck;11;11;10000;False;30.04.2010;30.04.2010
5456;Westerkappeln-Velpe;11;11;10000;False;29.04.2010;29.04.2010
5457;Hopsten-Schale;11;11;10000;False;29.04.2010;29.04.2010
5458;Hopsten;11;11;10000;False;30.04.2010;30.04.2010
5459;Hörstel;11;11;10000;False;30.04.2010;30.04.2010
5461;Bramsche Hase;11;11;10000;False;30.04.2010;30.04.2010
5462;Ankum;11;11;10000;False;30.04.2010;30.04.2010
5464;Alfhausen;11;11;10000;False;29.04.2010;29.04.2010
5465;Neuenkirchen b Bramsche;11;11;10000;False;04.12.2006;01.01.1998
5466;Merzen;11;11;10000;False;30.04.2010;30.04.2010
5467;Voltlage;11;11;10000;False;29.04.2010;29.04.2010
5468;Bramsche-Engter;11;11;10000;False;30.04.2010;30.04.2010
5471;Bohmte;11;11;10000;False;15.01.2007;01.01.1998
5472;Bad Essen;11;11;10000;False;30.04.2010;30.04.2010
5473;Ostercappeln;11;11;10000;False;02.04.2007;01.01.1998
5474;Stemwede-Dielingen;11;11;10000;False;30.04.2010;30.04.2010
5475;Bohmte-Hunteburg;11;11;10000;False;30.04.2010;30.04.2010
5476;Ostercappeln-Venne;11;11;10000;False;30.04.2010;30.04.2010
5481;Lengerich Westf;11;11;10000;False;15.01.2007;01.01.1998
5482;Tecklenburg;11;11;10000;False;30.04.2010;30.04.2010
5483;Lienen;11;11;10000;False;30.04.2010;30.04.2010
5484;Lienen-Kattenvenne;11;11;10000;False;30.04.2010;30.04.2010
5485;Ladbergen;11;11;10000;False;29.04.2010;29.04.2010
5491;Damme Dümmer;11;11;10000;False;30.04.2010;30.04.2010
5492;Steinfeld Oldenburg;11;11;10000;False;30.04.2010;30.04.2010
5493;Neuenkirchen Kr Vechta;11;11;10000;False;30.04.2010;30.04.2010
5494;Holdorf Niedersachs;11;11;10000;False;30.04.2010;30.04.2010
5495;Vörden Kr Vechta;11;11;10000;False;30.04.2010;30.04.2010
5502;Dransfeld;11;11;10000;False;30.04.2010;30.04.2010
5503;Nörten-Hardenberg;11;11;10000;False;30.04.2010;30.04.2010
5504;Friedland Kr Göttingen;11;11;10000;False;18.06.2007;01.01.1998
5505;Hardegsen;11;11;10000;False;30.04.2010;30.04.2010
5506;Adelebsen;11;11;10000;False;30.04.2010;30.04.2010
5507;Ebergötzen;11;11;10000;False;30.04.2010;30.04.2010
5508;Gleichen-Rittmarshausen;11;11;10000;False;30.04.2010;30.04.2010
5509;Rosdorf Kr Göttingen;11;11;10000;False;30.04.2010;30.04.2010
551;Göttingen;11;11;10000;False;11.05.2009;01.01.1998
5520;Braunlage;11;11;10000;False;30.04.2010;30.04.2010
5521;Herzberg am Harz;11;11;10000;False;30.04.2010;30.04.2010
5522;Osterode am Harz;11;11;10000;False;10.11.2008;01.01.1998
5523;Bad Sachsa;11;11;10000;False;30.04.2010;30.04.2010
5524;Bad Lauterberg im Harz;11;11;10000;False;30.04.2010;30.04.2010
5525;Walkenried;11;11;10000;False;30.04.2010;30.04.2010
5527;Duderstadt;11;11;10000;False;02.04.2007;01.01.1998
5528;Gieboldehausen;11;11;10000;False;30.04.2010;30.04.2010
5529;Rhumspringe;11;11;10000;False;30.04.2010;30.04.2010
5531;Holzminden;11;11;10000;False;28.02.2005;01.01.1998
5532;Stadtoldendorf;11;11;10000;False;30.04.2010;30.04.2010
5533;Bodenwerder;11;11;10000;False;30.04.2010;30.04.2010
5534;Eschershausen a d Lenne;11;11;10000;False;30.04.2010;30.04.2010
5535;Polle;11;11;10000;False;30.04.2010;30.04.2010
5536;Holzminden-Neuhaus;11;11;10000;False;30.04.2010;30.04.2010
5541;Hann. Münden;11;11;10000;False;02.04.2007;01.01.1998
5542;Witzenhausen;11;11;10000;False;04.12.2006;01.01.1998
5543;Staufenberg Niedersachs;11;11;10000;False;30.04.2010;30.04.2010
5544;Reinhardshagen;11;11;10000;False;11.05.2009;01.01.1998
5545;Hedemünden;11;11;10000;False;30.04.2010;30.04.2010
5546;Scheden;11;11;10000;False;30.04.2010;30.04.2010
5551;Northeim;11;11;10000;False;12.05.2003;01.01.1998
5552;Katlenburg;11;11;10000;False;30.04.2010;30.04.2010
5553;Kalefeld;11;11;10000;False;30.04.2010;30.04.2010
5554;Moringen;11;11;10000;False;30.04.2010;30.04.2010
5555;Moringen-Fredelsloh;11;11;10000;False;30.04.2010;30.04.2010
5556;Lindau Harz;11;11;10000;False;30.04.2010;30.04.2010
5561;Einbeck;11;11;10000;False;15.01.2007;01.01.1998
5562;Dassel-Markoldendorf;11;11;10000;False;30.04.2010;30.04.2010
5563;Kreiensen;11;11;10000;False;30.04.2010;30.04.2010
5564;Dassel;11;11;10000;False;30.04.2010;30.04.2010
5565;Einbeck-Wenzen;11;11;10000;False;30.04.2010;30.04.2010
5571;Uslar;11;11;10000;False;30.04.2010;30.04.2010
5572;Bodenfelde;11;11;10000;False;30.04.2010;30.04.2010
5573;Uslar-Volpriehausen;11;11;10000;False;30.04.2010;30.04.2010
5574;Oberweser;11;11;10000;False;30.04.2010;30.04.2010
5582;Sankt Andreasberg;11;11;10000;False;30.04.2010;30.04.2010
5583;Braunlage-Hohegeiss;11;11;10000;False;29.04.2010;29.04.2010
5584;Hattorf am Harz;11;11;10000;False;30.04.2010;30.04.2010
5585;Herzberg-Sieber;11;11;10000;False;29.04.2010;29.04.2010
5586;Wieda;11;11;10000;False;29.04.2010;29.04.2010
5592;Gleichen-Bremke;11;11;10000;False;30.04.2010;30.04.2010
5593;Bovenden-Lenglern;11;11;10000;False;30.04.2010;30.04.2010
5594;Bovenden-Reyershausen;11;11;10000;False;30.04.2010;30.04.2010
5601;Schauenburg;11;11;10000;False;30.04.2010;30.04.2010
5602;Hessisch Lichtenau;11;11;10000;False;02.04.2007;01.01.1998
5603;Gudensberg;11;11;10000;False;30.04.2010;30.04.2010
5604;Grossalmerode;11;11;10000;False;29.04.2010;29.04.2010
5605;Kaufungen Hess;11;11;10000;False;15.01.2007;01.01.1998
5606;Zierenberg;11;11;10000;False;30.04.2010;30.04.2010
5607;Fuldatal;11;11;10000;False;29.04.2010;29.04.2010
5608;Söhrewald;11;11;10000;False;30.04.2010;30.04.2010
5609;Ahnatal;11;11;10000;False;04.12.2006;01.01.1998
561;Kassel;11;11;10000;False;30.04.2010;30.04.2010
5621;Bad Wildungen;11;11;10000;False;15.01.2007;01.01.1998
5622;Fritzlar;11;11;10000;False;30.04.2010;30.04.2010
5623;Edertal;11;11;10000;False;29.04.2010;29.04.2010
5624;Bad Emstal;11;11;10000;False;30.04.2010;30.04.2010
5625;Naumburg Hess;11;11;10000;False;30.04.2010;30.04.2010
5626;Bad Zwesten;11;11;10000;False;30.04.2010;30.04.2010
5631;Korbach;11;11;10000;False;15.01.2007;01.01.1998
5632;Willingen Upland;11;11;10000;False;29.04.2010;29.04.2010
5633;Diemelsee;11;11;10000;False;30.04.2010;30.04.2010
5634;Waldeck-Sachsenhausen;11;11;10000;False;30.04.2010;30.04.2010
5635;Vöhl;11;11;10000;False;30.04.2010;30.04.2010
5636;Lichtenfels-Goddelsheim;11;11;10000;False;30.04.2010;30.04.2010
5641;Warburg;11;11;10000;False;15.01.2007;01.01.1998
5642;Warburg-Scherfede;11;11;10000;False;29.04.2010;29.04.2010
5643;Borgentreich;11;11;10000;False;30.04.2010;30.04.2010
5644;Willebadessen-Peckelsheim;11;11;10000;False;30.04.2010;30.04.2010
5645;Borgentreich-Borgholz;11;11;10000;False;30.04.2010;30.04.2010
5646;Willebadessen;11;11;10000;False;30.04.2010;30.04.2010
5647;Lichtenau-Kleinenberg;11;11;10000;False;29.04.2010;29.04.2010
5648;Brakel-Gehrden;11;11;10000;False;29.04.2010;29.04.2010
5650;Cornberg;11;11;10000;False;29.04.2010;29.04.2010
5651;Eschwege;11;11;10000;False;02.04.2007;01.01.1998
5652;Bad Sooden-Allendorf;11;11;10000;False;30.04.2010;30.04.2010
5653;Sontra;11;11;10000;False;30.04.2010;30.04.2010
5654;Herleshausen;11;11;10000;False;30.04.2010;30.04.2010
5655;Wanfried;11;11;10000;False;30.04.2010;30.04.2010
5656;Waldkappel;11;11;10000;False;30.04.2010;30.04.2010
5657;Meissner;11;11;10000;False;30.04.2010;30.04.2010
5658;Wehretal;11;11;10000;False;30.04.2010;30.04.2010
5659;Ringgau;11;11;10000;False;30.04.2010;30.04.2010
5661;Melsungen;11;11;10000;False;02.04.2007;01.01.1998
5662;Felsberg Hess;11;11;10000;False;30.04.2010;30.04.2010
5663;Spangenberg;11;11;10000;False;30.04.2010;30.04.2010
5664;Morschen;11;11;10000;False;30.04.2010;30.04.2010
5665;Guxhagen;11;11;10000;False;04.12.2006;01.01.1998
5671;Hofgeismar;11;11;10000;False;02.04.2007;01.01.1998
5672;Bad Karlshafen;11;11;10000;False;30.04.2010;30.04.2010
5673;Immenhausen Hess;11;11;10000;False;30.04.2010;30.04.2010
5674;Grebenstein;11;11;10000;False;15.01.2007;01.01.1998
5675;Trendelburg;11;11;10000;False;30.04.2010;30.04.2010
5676;Liebenau Hess;11;11;10000;False;30.04.2010;30.04.2010
5677;Calden-Westuffeln;11;11;10000;False;30.04.2010;30.04.2010
5681;Homberg Efze;11;11;10000;False;30.04.2010;30.04.2010
5682;Borken Hessen;11;11;10000;False;30.04.2010;30.04.2010
5683;Wabern Hess;11;11;10000;False;30.04.2010;30.04.2010
5684;Frielendorf;11;11;10000;False;30.04.2010;30.04.2010
5685;Knüllwald;11;11;10000;False;30.04.2010;30.04.2010
5686;Schwarzenborn Knüll;11;11;10000;False;30.04.2010;30.04.2010
5691;Bad Arolsen;11;11;10000;False;04.12.2006;01.01.1998
5692;Wolfhagen;11;11;10000;False;30.04.2010;30.04.2010
5693;Volkmarsen;11;11;10000;False;30.04.2010;30.04.2010
5694;Diemelstadt;11;11;10000;False;30.04.2010;30.04.2010
5695;Twistetal;11;11;10000;False;30.04.2010;30.04.2010
5696;Bad Arolsen-Landau;11;11;10000;False;29.04.2010;29.04.2010
5702;Petershagen-Lahde;11;11;10000;False;30.04.2010;30.04.2010
5703;Hille;11;11;10000;False;30.04.2010;30.04.2010
5704;Petershagen-Friedewalde;11;11;10000;False;30.04.2010;30.04.2010
5705;Petershagen-Windheim;11;11;10000;False;30.04.2010;30.04.2010
5706;Porta Westfalica;11;11;10000;False;30.04.2010;30.04.2010
5707;Petershagen Weser;11;11;10000;False;30.04.2010;30.04.2010
571;Minden Westf;11;11;10000;False;29.04.2010;29.04.2010
5721;Stadthagen;11;11;10000;False;04.12.2006;01.01.1998
5722;Bückeburg;11;11;10000;False;15.01.2007;01.01.1998
5723;Bad Nenndorf;11;11;10000;False;15.01.2007;01.01.1998
5724;Obernkirchen;11;11;10000;False;02.04.2007;01.01.1998
5725;Lindhorst b Stadthagen;11;11;10000;False;02.04.2007;01.01.1998
5726;Wiedensahl;11;11;10000;False;30.04.2010;30.04.2010
5731;Bad Oeynhausen;11;11;10000;False;12.05.2003;01.01.1998
5732;Löhne;11;11;10000;False;15.01.2007;01.01.1998
5733;Vlotho;11;11;10000;False;02.04.2007;01.01.1998
5734;Bergkirchen Westf;11;11;10000;False;30.04.2010;30.04.2010
5741;Lübbecke;11;11;10000;False;15.01.2007;01.01.1998
5742;Preussisch Oldendorf;11;11;10000;False;30.04.2010;30.04.2010
5743;Espelkamp-Gestringen;11;11;10000;False;30.04.2010;30.04.2010
5744;Hüllhorst;11;11;10000;False;18.06.2007;01.01.1998
5745;Stemwede-Levern;11;11;10000;False;30.04.2010;30.04.2010
5746;Rödinghausen;11;11;10000;False;30.04.2010;30.04.2010
5751;Rinteln;11;11;10000;False;15.01.2007;01.01.1998
5752;Auetal-Hattendorf;11;11;10000;False;30.04.2010;30.04.2010
5753;Auetal-Bernsen;11;11;10000;False;29.04.2010;29.04.2010
5754;Extertal-Bremke;11;11;10000;False;30.04.2010;30.04.2010
5755;Kalletal-Varenholz;11;11;10000;False;30.04.2010;30.04.2010
5761;Stolzenau;11;11;10000;False;30.04.2010;30.04.2010
5763;Uchte;11;11;10000;False;30.04.2010;30.04.2010
5764;Steyerberg;11;11;10000;False;30.04.2010;30.04.2010
5765;Raddestorf;11;11;10000;False;30.04.2010;30.04.2010
5766;Rehburg-Loccum;11;11;10000;False;29.04.2010;29.04.2010
5767;Warmsen;11;11;10000;False;29.04.2010;29.04.2010
5768;Petershagen-Heimsen;11;11;10000;False;29.04.2010;29.04.2010
5769;Steyerberg-Voigtei;11;11;10000;False;29.04.2010;29.04.2010
5771;Rahden Westf;11;11;10000;False;30.04.2010;30.04.2010
5772;Espelkamp;11;11;10000;False;02.04.2007;01.01.1998
5773;Stemwede-Wehdem;11;11;10000;False;30.04.2010;30.04.2010
5774;Wagenfeld-Ströhen;11;11;10000;False;29.04.2010;29.04.2010
5775;Diepenau;11;11;10000;False;30.04.2010;30.04.2010
5776;Preussisch Ströhen;11;11;10000;False;30.04.2010;30.04.2010
5777;Diepenau-Essern;11;11;10000;False;29.04.2010;29.04.2010
5802;Wrestedt;11;11;10000;False;29.04.2010;29.04.2010
5803;Rosche;11;11;10000;False;30.04.2010;30.04.2010
5804;Rätzlingen Kr Uelzen;11;11;10000;False;29.04.2010;29.04.2010
5805;Oetzen;11;11;10000;False;30.04.2010;30.04.2010
5806;Barum b Bad Bevensen;11;11;10000;False;29.04.2010;29.04.2010
5807;Altenmedingen;11;11;10000;False;29.04.2010;29.04.2010
5808;Gerdau;11;11;10000;False;30.04.2010;30.04.2010
581;Uelzen;11;11;10000;False;29.04.2010;29.04.2010
5820;Suhlendorf;11;11;10000;False;30.04.2010;30.04.2010
5821;Bad Bevensen;11;11;10000;False;30.04.2010;30.04.2010
5822;Ebstorf;11;11;10000;False;30.04.2010;30.04.2010
5823;Bienenbüttel;11;11;10000;False;30.04.2010;30.04.2010
5824;Bad Bodenteich;11;11;10000;False;30.04.2010;30.04.2010
5825;Wieren;11;11;10000;False;30.04.2010;30.04.2010
5826;Suderburg;11;11;10000;False;30.04.2010;30.04.2010
5827;Unterlüß;11;11;10000;False;30.04.2010;30.04.2010
5828;Himbergen;11;11;10000;False;30.04.2010;30.04.2010
5829;Wriedel;11;11;10000;False;30.04.2010;30.04.2010
5831;Wittingen;11;11;10000;False;30.04.2010;30.04.2010
5832;Hankensbüttel;11;11;10000;False;30.04.2010;30.04.2010
5833;Brome;11;11;10000;False;30.04.2010;30.04.2010
5834;Wittingen-Knesebeck;11;11;10000;False;29.04.2010;29.04.2010
5835;Wahrenholz;11;11;10000;False;30.04.2010;30.04.2010
5836;Wittingen-Radenbeck;11;11;10000;False;29.04.2010;29.04.2010
5837;Sprakensehl;11;11;10000;False;29.04.2010;29.04.2010
5838;Gross Oesingen;11;11;10000;False;30.04.2010;30.04.2010
5839;Wittingen-Ohrdorf;11;11;10000;False;29.04.2010;29.04.2010
5840;Schnackenburg;11;11;10000;False;29.04.2010;29.04.2010
5841;Lüchow Wendland;11;11;10000;False;30.04.2010;30.04.2010
5842;Schnega;11;11;10000;False;30.04.2010;30.04.2010
5843;Wustrow Wendland;11;11;10000;False;30.04.2010;30.04.2010
5844;Clenze;11;11;10000;False;30.04.2010;30.04.2010
5845;Bergen Dumme;11;11;10000;False;30.04.2010;30.04.2010
5846;Gartow Niedersachs;11;11;10000;False;30.04.2010;30.04.2010
5848;Trebel;11;11;10000;False;30.04.2010;30.04.2010
5849;Waddeweitz;11;11;10000;False;29.04.2010;29.04.2010
5850;Neetze;11;11;10000;False;30.04.2010;30.04.2010
5851;Dahlenburg;11;11;10000;False;30.04.2010;30.04.2010
5852;Bleckede;11;11;10000;False;18.06.2007;01.01.1998
5853;Neu Darchau;11;11;10000;False;30.04.2010;30.04.2010
5854;Bleckede-Barskamp;11;11;10000;False;30.04.2010;30.04.2010
5855;Nahrendorf;11;11;10000;False;29.04.2010;29.04.2010
5857;Bleckede-Brackede;11;11;10000;False;29.04.2010;29.04.2010
5858;Hitzacker-Wietzetze;11;11;10000;False;29.04.2010;29.04.2010
5859;Thomasburg;11;11;10000;False;29.04.2010;29.04.2010
5861;Dannenberg Elbe;11;11;10000;False;30.04.2010;30.04.2010
5862;Hitzacker Elbe;11;11;10000;False;30.04.2010;30.04.2010
5863;Zernien;11;11;10000;False;30.04.2010;30.04.2010
5864;Jameln;11;11;10000;False;30.04.2010;30.04.2010
5865;Gusborn;11;11;10000;False;30.04.2010;30.04.2010
5872;Stoetze;11;11;10000;False;29.04.2010;29.04.2010
5873;Eimke;11;11;10000;False;29.04.2010;29.04.2010
5874;Soltendieck;11;11;10000;False;29.04.2010;29.04.2010
5875;Emmendorf;11;11;10000;False;29.04.2010;29.04.2010
5882;Gorleben;11;11;10000;False;29.04.2010;29.04.2010
5883;Lemgow;11;11;10000;False;30.04.2010;30.04.2010
5901;Fürstenau b Bramsche;11;11;10000;False;04.12.2006;01.01.1998
5902;Freren;11;11;10000;False;30.04.2010;30.04.2010
5903;Emsbüren;11;11;10000;False;15.01.2007;01.01.1998
5904;Lengerich Emsl;11;11;10000;False;30.04.2010;30.04.2010
5905;Beesten;11;11;10000;False;29.04.2010;29.04.2010
5906;Lünne;11;11;10000;False;30.04.2010;30.04.2010
5907;Geeste;11;11;10000;False;30.04.2010;30.04.2010
5908;Wietmarschen-Lohne;11;11;10000;False;15.01.2007;01.01.1998
5909;Wettrup;11;11;10000;False;29.04.2010;29.04.2010
591;Lingen (Ems);11;11;10000;False;29.04.2010;29.04.2010
5921;Nordhorn;11;11;10000;False;12.05.2003;01.01.1998
5922;Bad Bentheim;11;11;10000;False;30.04.2010;30.04.2010
5923;Schüttorf;11;11;10000;False;30.04.2010;30.04.2010
5924;Bad Bentheim-Gildehaus;11;11;10000;False;30.04.2010;30.04.2010
5925;Wietmarschen;11;11;10000;False;30.04.2010;30.04.2010
5926;Engden;11;11;10000;False;29.04.2010;29.04.2010
5931;Meppen;11;11;10000;False;15.01.2007;01.01.1998
5932;Haren Ems;11;11;10000;False;15.01.2007;01.01.1998
5933;Lathen;11;11;10000;False;30.04.2010;30.04.2010
5934;Haren-Rütenbrock;11;11;10000;False;30.04.2010;30.04.2010
5935;Twist-Schöninghsdorf;11;11;10000;False;30.04.2010;30.04.2010
5936;Twist;11;11;10000;False;30.04.2010;30.04.2010
5937;Geeste-Gross Hesepe;11;11;10000;False;29.04.2010;29.04.2010
5939;Sustrum;11;11;10000;False;30.04.2010;30.04.2010
5941;Neuenhaus Dinkel;11;11;10000;False;15.01.2007;01.01.1998
5942;Uelsen;11;11;10000;False;15.01.2007;01.01.1998
5943;Emlichheim;11;11;10000;False;30.04.2010;30.04.2010
5944;Hoogstede;11;11;10000;False;30.04.2010;30.04.2010
5945;Wilsum;11;11;10000;False;29.04.2010;29.04.2010
5946;Georgsdorf;11;11;10000;False;30.04.2010;30.04.2010
5947;Laar Vechte;11;11;10000;False;29.04.2010;29.04.2010
5948;Itterbeck;11;11;10000;False;30.04.2010;30.04.2010
5951;Werlte;11;11;10000;False;21.07.2008;01.01.1998
5952;Sögel;11;11;10000;False;15.01.2007;01.01.1998
5953;Börger;11;11;10000;False;30.04.2010;30.04.2010
5954;Lorup;11;11;10000;False;30.04.2010;30.04.2010
5955;Esterwegen;11;11;10000;False;30.04.2010;30.04.2010
5956;Rastdorf;11;11;10000;False;29.04.2010;29.04.2010
5957;Lindern Oldenburg;11;11;10000;False;18.06.2007;01.01.1998
5961;Haselünne;11;11;10000;False;15.01.2007;01.01.1998
5962;Herzlake;11;11;10000;False;30.04.2010;30.04.2010
5963;Bawinkel;11;11;10000;False;30.04.2010;30.04.2010
5964;Lähden;11;11;10000;False;30.04.2010;30.04.2010
5965;Klein Berssen;11;11;10000;False;30.04.2010;30.04.2010
5966;Meppen-Apeldorn;11;11;10000;False;29.04.2010;29.04.2010
5971;Rheine;11;11;10000;False;12.05.2003;01.01.1998
5973;Neuenkirchen Kr Steinfurt;11;11;10000;False;30.04.2010;30.04.2010
5975;Rheine-Mesum;11;11;10000;False;30.04.2010;30.04.2010
5976;Salzbergen;11;11;10000;False;30.04.2010;30.04.2010
5977;Spelle;11;11;10000;False;30.04.2010;30.04.2010
5978;Hörstel-Dreierwalde;11;11;10000;False;30.04.2010;30.04.2010
6002;Ober-Mörlen;11;11;10000;False;30.04.2010;30.04.2010
6003;Rosbach v d Höhe;11;11;10000;False;30.04.2010;30.04.2010
6004;Lich-Eberstadt;11;11;10000;False;30.04.2010;30.04.2010
6007;Rosbach-Rodheim;11;11;10000;False;30.04.2010;30.04.2010
6008;Echzell;11;11;10000;False;30.04.2010;30.04.2010
6020;Heigenbrücken;11;11;10000;False;30.04.2010;30.04.2010
6021;Aschaffenburg;11;11;10000;False;12.05.2003;01.01.1998
6022;Obernburg a Main;11;11;10000;False;04.12.2006;01.01.1998
6023;Alzenau i Ufr;11;11;10000;False;12.02.2007;01.01.1998
6024;Schöllkrippen;11;11;10000;False;12.02.2007;01.01.1998
6026;Grossostheim;11;11;10000;False;04.12.2006;01.01.1998
6027;Stockstadt a Main;11;11;10000;False;12.02.2007;01.01.1998
6028;Sulzbach a Main;11;11;10000;False;04.12.2006;01.01.1998
6029;Mömbris;11;11;10000;False;30.04.2010;30.04.2010
6031;Friedberg Hess;11;11;10000;False;28.02.2005;01.01.1998
6032;Bad Nauheim;11;11;10000;False;04.09.2006;01.01.1998
6033;Butzbach;11;11;10000;False;12.02.2007;01.01.1998
6034;Wöllstadt;11;11;10000;False;12.02.2007;01.01.1998
6035;Reichelsheim Wetterau;11;11;10000;False;04.12.2006;01.01.1998
6036;Wölfersheim;11;11;10000;False;30.04.2010;30.04.2010
6039;Karben;11;11;10000;False;12.02.2007;01.01.1998
6041;Glauburg;11;11;10000;False;12.02.2007;01.01.1998
6042;Büdingen Hess;11;11;10000;False;03.09.2007;01.01.1998
6043;Nidda;11;11;10000;False;12.02.2007;01.01.1998
6044;Schotten Hess;11;11;10000;False;30.04.2010;30.04.2010
6045;Gedern;11;11;10000;False;30.04.2010;30.04.2010
6046;Ortenberg Hess;11;11;10000;False;30.04.2010;30.04.2010
6047;Altenstadt Hess;11;11;10000;False;30.04.2010;30.04.2010
6048;Büdingen-Eckartshausen;11;11;10000;False;29.04.2010;29.04.2010
6049;Kefenrod;11;11;10000;False;30.04.2010;30.04.2010
6050;Biebergemünd;11;11;10000;False;29.04.2010;29.04.2010
6051;Gelnhausen;11;11;10000;False;12.02.2007;01.01.1998
6052;Bad Orb;11;11;10000;False;30.04.2010;30.04.2010
6053;Wächtersbach;11;11;10000;False;02.04.2007;01.01.1998
6054;Birstein;11;11;10000;False;30.04.2010;30.04.2010
6055;Freigericht;11;11;10000;False;12.02.2007;01.01.1998
6056;Bad Soden-Salmünster;11;11;10000;False;30.04.2010;30.04.2010
6057;Flörsbachtal;11;11;10000;False;30.04.2010;30.04.2010
6058;Gründau;11;11;10000;False;30.04.2010;30.04.2010
6059;Jossgrund;11;11;10000;False;30.04.2010;30.04.2010
6061;Michelstadt;11;11;10000;False;30.04.2010;30.04.2010
6062;Erbach Odenw;11;11;10000;False;30.04.2010;30.04.2010
6063;Bad König;11;11;10000;False;02.04.2007;01.01.1998
6066;Michelstadt-Vielbrunn;11;11;10000;False;30.04.2010;30.04.2010
6068;Beerfelden;11;11;10000;False;30.04.2010;30.04.2010
6071;Dieburg;11;11;10000;False;30.04.2010;30.04.2010
6073;Babenhausen Hess;11;11;10000;False;02.04.2007;01.01.1998
6074;Rödermark;11;11;10000;False;12.05.2003;01.01.1998
6078;Gross-Umstadt;11;11;10000;False;02.04.2007;01.01.1998
6081;Usingen;11;11;10000;False;10.11.2008;01.01.1998
6082;Niederreifenberg;11;11;10000;False;30.04.2010;30.04.2010
6083;Weilrod;11;11;10000;False;30.04.2010;30.04.2010
6084;Schmitten Taunus;11;11;10000;False;29.04.2010;29.04.2010
6085;Waldsolms;11;11;10000;False;30.04.2010;30.04.2010
6086;Grävenwiesbach;11;11;10000;False;30.04.2010;30.04.2010
6087;Waldems;11;11;10000;False;29.04.2010;29.04.2010
6092;Heimbuchenthal;11;11;10000;False;30.04.2010;30.04.2010
6093;Laufach;11;11;10000;False;30.04.2010;30.04.2010
6094;Weibersbrunn;11;11;10000;False;30.04.2010;30.04.2010
